SourceFile,GPSLatitude,GPSLongitude
/Users/cassiebrooks/Desktop/pht/IMG_2038.jpg,"48 deg 48' 19.68"" N","2 deg 25' 33.50"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5757.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_3332.jpg,"48 deg 48' 23.25"" N","2 deg 7' 15.87"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5743.jpg,"1 deg 17' 3.05"" N","103 deg 51' 40.15"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9179.jpg,"48 deg 53' 41.91"" N","2 deg 13' 7.66"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1525.jpg,"7 deg 45' 3.54"" N","98 deg 46' 52.55"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8267.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_7154.jpg,"7 deg 36' 30.59"" S","110 deg 12' 14.22"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7632.jpg,"53 deg 32' 13.40"" N","2 deg 1' 35.95"" W"
/Users/cassiebrooks/Desktop/pht/IMG_1243.jpg,"8 deg 0' 44.31"" N","98 deg 50' 15.44"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5025.jpg,"48 deg 48' 19.25"" N","2 deg 25' 32.09"" E"
/Users/cassiebrooks/Desktop/pht/1919FE55-ABDC-4248-8B6C-9DC021917125.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_3454.jpg,"48 deg 52' 42.37"" N","2 deg 20' 27.33"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2992.jpg,"45 deg 56' 51.15"" N","6 deg 57' 37.48"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8529.jpg,"51 deg 16' 3.93"" N","0 deg 19' 26.19"" W"
/Users/cassiebrooks/Desktop/pht/IMG_6504.jpg,"8 deg 33' 1.46"" S","115 deg 15' 29.88"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2762.jpg,"48 deg 51' 47.19"" N","2 deg 18' 47.27"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4475.jpg,"42 deg 6' 59.72"" N","2 deg 45' 13.75"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2004.jpg,"48 deg 48' 19.79"" N","2 deg 25' 33.04"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6262.jpg,"5 deg 56' 57.10"" N","116 deg 3' 36.82"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0613.jpg,"48 deg 48' 18.48"" N","2 deg 25' 32.64"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6276.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_9145.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_1519.jpg,"7 deg 44' 25.60"" N","98 deg 46' 15.89"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7168.jpg,"7 deg 36' 27.70"" S","110 deg 12' 13.67"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4461.jpg,"42 deg 7' 2.05"" N","2 deg 45' 0.03"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2010.jpg,"48 deg 48' 17.12"" N","2 deg 25' 29.21"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5019.jpg,"48 deg 48' 20.01"" N","2 deg 25' 32.51"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2776.jpg,"46 deg 11' 24.79"" N","6 deg 40' 34.89"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3468.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_6510.jpg,"8 deg 33' 1.46"" S","115 deg 15' 29.88"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1294.jpg,"8 deg 0' 16.44"" N","98 deg 50' 24.51"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3483.jpg,"51 deg 31' 5.04"" N","0 deg 11' 59.07"" W"
/Users/cassiebrooks/Desktop/pht/IMG_2945.jpg,"46 deg 11' 26.12"" N","6 deg 48' 58.44"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5794.jpg,"1 deg 16' 58.98"" N","103 deg 52' 0.34"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7183.jpg,"7 deg 36' 28.15"" S","110 deg 12' 12.51"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0834.jpg,"13 deg 44' 7.17"" N","100 deg 33' 28.19"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7197.jpg,"7 deg 36' 28.90"" S","110 deg 12' 13.56"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0820.jpg,"13 deg 44' 7.73"" N","100 deg 33' 28.80"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6289.jpg,"8 deg 33' 1.49"" S","115 deg 15' 29.91"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3766.m4v,"48 deg 53' 28.28"" N","2 deg 23' 38.40"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5780.jpg,"1 deg 16' 59.89"" N","103 deg 52' 1.63"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5958.jpg,"1 deg 17' 1.12"" N","103 deg 51' 55.75"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2951.jpg,"46 deg 11' 31.99"" N","6 deg 48' 55.48"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1280.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_2979.jpg,"45 deg 57' 33.10"" N","6 deg 57' 4.60"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9192.jpg,"48 deg 53' 40.75"" N","2 deg 13' 9.92"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4021.m4v,"48 deg 52' 14.84"" N","2 deg 19' 42.24"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5970.jpg,"1 deg 17' 4.54"" N","103 deg 51' 46.25"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5964.jpg,"1 deg 17' 3.35"" N","103 deg 51' 49.65"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9186.jpg,"48 deg 53' 40.90"" N","2 deg 13' 9.96"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4893.jpg,"48 deg 50' 48.53"" N","2 deg 20' 36.03"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3124.jpg,"41 deg 58' 55.96"" N","2 deg 49' 34.68"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7342.jpg,"42 deg 52' 4.44"" N","2 deg 58' 57.47"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8071.jpg,"46 deg 21' 39.22"" N","1 deg 25' 39.09"" W"
/Users/cassiebrooks/Desktop/pht/IMG_1733.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_7424.jpg,"48 deg 48' 19.20"" N","2 deg 25' 33.04"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3642.jpg,"48 deg 52' 43.73"" N","2 deg 20' 28.38"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5233.jpg,"51 deg 32' 30.06"" N","0 deg 8' 45.78"" W"
/Users/cassiebrooks/Desktop/pht/IMG_3656.jpg,"48 deg 52' 41.62"" N","2 deg 20' 26.68"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5227.jpg,"51 deg 32' 31.52"" N","0 deg 8' 51.50"" W"
/Users/cassiebrooks/Desktop/pht/IMG_7356.jpg,"42 deg 20' 56.11"" N","0 deg 43' 36.01"" W"
/Users/cassiebrooks/Desktop/pht/IMG_8065.jpg,"46 deg 21' 39.57"" N","1 deg 25' 39.18"" W"
/Users/cassiebrooks/Desktop/pht/IMG_1727.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_6048.jpg,"1 deg 16' 45.35"" N","103 deg 50' 42.75"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5541.jpg,"48 deg 52' 42.35"" N","2 deg 20' 23.27"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4887.jpg,"48 deg 50' 38.42"" N","2 deg 21' 48.23"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3130.jpg,"41 deg 59' 0.17"" N","2 deg 49' 29.13"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0411.jpg,"48 deg 52' 26.54"" N","2 deg 21' 0.67"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5569.jpg,"48 deg 53' 12.45"" N","2 deg 19' 32.58"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2206.jpg,"52 deg 21' 33.04"" N","4 deg 53' 1.99"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3118.jpg,"41 deg 58' 55.96"" N","2 deg 49' 34.62"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4111.jpg,"48 deg 48' 19.39"" N","2 deg 25' 32.84"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6706.jpg,"8 deg 23' 2.15"" S","116 deg 24' 3.03"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1069.jpg,"8 deg 2' 32.10"" N","98 deg 54' 38.29"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7418.jpg,"48 deg 48' 19.28"" N","2 deg 25' 32.65"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6712.jpg,"8 deg 23' 2.02"" S","116 deg 24' 3.00"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4105.jpg,"48 deg 53' 13.46"" N","2 deg 19' 32.74"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2574.jpg,"44 deg 37' 53.36"" N","1 deg 15' 39.65"" W"
/Users/cassiebrooks/Desktop/pht/IMG_2212.jpg,"52 deg 21' 33.17"" N","4 deg 53' 2.32"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4663.jpg,"48 deg 53' 12.48"" N","2 deg 19' 32.28"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6892 (1).jpg,"56 deg 27' 25.97"" N","2 deg 59' 4.47"" W"
/Users/cassiebrooks/Desktop/pht/IMG_8059.jpg,"46 deg 20' 28.13"" N","1 deg 26' 33.52"" W"
/Users/cassiebrooks/Desktop/pht/IMG_7381.jpg,"42 deg 13' 5.67"" N","2 deg 33' 13.92"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5596.jpg,"49 deg 0' 52.17"" N","2 deg 32' 30.25"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4850.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_4579.m4v,"48 deg 53' 33.32"" N","2 deg 14' 8.48"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3681.jpg,"48 deg 52' 42.19"" N","2 deg 20' 26.14"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6921.jpg,"8 deg 21' 38.48"" S","116 deg 4' 34.41"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0388.jpg,"48 deg 53' 12.39"" N","2 deg 19' 32.50"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1096.jpg,"8 deg 0' 33.41"" N","98 deg 50' 42.31"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6935.jpg,"56 deg 27' 16.70"" N","2 deg 58' 55.22"" W"
/Users/cassiebrooks/Desktop/pht/IMG_1082.jpg,"8 deg 1' 3.50"" N","98 deg 52' 39.86"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8918.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_3695.jpg,"48 deg 52' 16.65"" N","2 deg 19' 55.12"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7395.jpg,"42 deg 13' 9.64"" N","2 deg 33' 21.78"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1914.jpg,"48 deg 53' 8.14"" N","2 deg 19' 37.59"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8930.jpg,"48 deg 39' 30.82"" N","1 deg 59' 58.77"" W"
/Users/cassiebrooks/Desktop/pht/IMG_3871.jpg,"48 deg 52' 58.83"" N","2 deg 20' 3.48"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6909.jpg,"8 deg 21' 49.82"" S","116 deg 4' 40.01"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8924.jpg,"48 deg 38' 2.42"" N","1 deg 30' 39.54"" W"
/Users/cassiebrooks/Desktop/pht/IMG_4878.jpg,"48 deg 50' 32.53"" N","2 deg 23' 10.36"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5421.jpg,"51 deg 30' 38.31"" N","0 deg 7' 42.24"" W"
/Users/cassiebrooks/Desktop/pht/IMG_6128.jpg,"6 deg 2' 7.34"" N","116 deg 33' 1.19"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1647.jpg,"13 deg 45' 56.80"" N","100 deg 34' 9.75"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0559.jpg,"48 deg 53' 5.21"" N","2 deg 19' 33.31"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7236.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_6896.jpg,"8 deg 21' 50.11"" S","116 deg 4' 41.03"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1121.jpg,"8 deg 0' 51.00"" N","98 deg 50' 37.42"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5347.jpg,"51 deg 29' 50.19"" N","0 deg 8' 8.03"" W"
/Users/cassiebrooks/Desktop/pht/IMG_2428.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_3736.jpg,"48 deg 48' 18.85"" N","2 deg 25' 32.43"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3722.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_6882.jpg,"8 deg 21' 49.60"" S","116 deg 4' 40.59"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1135.jpg,"8 deg 0' 43.60"" N","98 deg 50' 29.10"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1653.jpg,"13 deg 45' 56.75"" N","100 deg 34' 10.19"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7222.jpg,"7 deg 36' 27.13"" S","110 deg 12' 13.78"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3044.jpg,"43 deg 19' 49.72"" N","6 deg 39' 23.28"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5435.jpg,"51 deg 27' 57.38"" N","0 deg 10' 9.91"" W"
/Users/cassiebrooks/Desktop/pht/IMG_9227.jpg,"48 deg 53' 41.97"" N","2 deg 13' 7.54"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6114.jpg,"5 deg 58' 8.16"" N","116 deg 3' 50.03"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4703.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_2372.jpg,"48 deg 53' 5.38"" N","2 deg 19' 4.41"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8887.jpg,"48 deg 38' 6.65"" N","1 deg 30' 36.51"" W"
/Users/cassiebrooks/Desktop/pht/IMG_6672.jpg,"8 deg 23' 2.23"" S","116 deg 24' 3.11"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7578.jpg,"48 deg 48' 32.48"" N","2 deg 25' 0.09"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1109.jpg,"8 deg 0' 35.18"" N","98 deg 50' 33.05"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8893.jpg,"48 deg 38' 9.21"" N","1 deg 30' 43.08"" W"
/Users/cassiebrooks/Desktop/pht/IMG_6666.jpg,"8 deg 23' 2.10"" S","116 deg 24' 3.19"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2400.jpg,"48 deg 53' 3.51"" N","2 deg 19' 35.70"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4071.jpg,"52 deg 21' 54.68"" N","4 deg 53' 3.54"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4717.jpg,"48 deg 51' 33.83"" N","2 deg 20' 44.79"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3078.jpg,"43 deg 25' 45.08"" N","6 deg 47' 21.31"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2929.m4v,"46 deg 11' 49.88"" N","6 deg 47' 22.88"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2366.jpg,"48 deg 52' 33.25"" N","2 deg 20' 18.11"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5409.jpg,"51 deg 30' 37.26"" N","0 deg 7' 42.03"" W"
/Users/cassiebrooks/Desktop/pht/IMG_9233.jpg,"48 deg 53' 42.83"" N","2 deg 13' 12.44"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6100.jpg,"1 deg 18' 6.10"" N","103 deg 51' 30.26"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1684.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_4924.jpg,"48 deg 52' 24.77"" N","2 deg 19' 54.95"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3093.jpg,"42 deg 7' 43.60"" N","2 deg 45' 30.30"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5384.jpg,"51 deg 29' 57.40"" N","0 deg 7' 32.20"" W"
/Users/cassiebrooks/Desktop/pht/IMG_8878.jpg,"48 deg 38' 3.76"" N","1 deg 30' 40.50"" W"
/Users/cassiebrooks/Desktop/pht/IMG_7593.jpg,"48 deg 48' 19.07"" N","2 deg 25' 33.03"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6855.jpg,"8 deg 21' 45.34"" S","116 deg 4' 37.29"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6699.jpg,"8 deg 23' 2.24"" S","116 deg 24' 3.08"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1561.m4v,"7 deg 44' 35.48"" N","98 deg 46' 26.72"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6841.jpg,"8 deg 21' 26.15"" S","116 deg 4' 30.40"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5390.jpg,"51 deg 29' 59.41"" N","0 deg 7' 33.57"" W"
/Users/cassiebrooks/Desktop/pht/IMG_2399.jpg,"48 deg 53' 3.51"" N","2 deg 19' 35.70"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4930.jpg,"48 deg 52' 24.67"" N","2 deg 19' 55.08"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3087.jpg,"43 deg 31' 41.21"" N","3 deg 55' 50.85"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1690.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_4918.jpg,"48 deg 52' 15.59"" N","2 deg 21' 35.22"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6869.jpg,"8 deg 21' 37.52"" S","116 deg 4' 33.53"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8688.jpg,"47 deg 23' 58.26"" N","0 deg 40' 47.66"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1874.jpg,"48 deg 53' 12.31"" N","2 deg 19' 32.83"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3534.jpg,"51 deg 30' 55.08"" N","0 deg 12' 16.66"" W"
/Users/cassiebrooks/Desktop/pht/IMG_8461.jpg,"45 deg 55' 30.99"" N","8 deg 33' 33.97"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8307.jpg,"45 deg 53' 12.28"" N","8 deg 32' 0.26"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7034.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_1445.jpg,"7 deg 37' 50.08"" N","99 deg 1' 55.44"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9019.jpg,"48 deg 49' 25.66"" N","2 deg 21' 42.32"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0983.jpg,"13 deg 43' 24.83"" N","100 deg 32' 24.31"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5623.jpg,"1 deg 16' 55.43"" N","103 deg 51' 14.25"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5637.jpg,"1 deg 17' 1.42"" N","103 deg 51' 38.25"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2158.jpg,"52 deg 21' 57.78"" N","4 deg 53' 47.64"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3246.jpg,"48 deg 48' 13.35"" N","2 deg 25' 35.84"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4529.jpg,"48 deg 49' 59.39"" N","2 deg 23' 20.65"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8313.jpg,"45 deg 53' 13.03"" N","8 deg 31' 58.19"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1451.jpg,"7 deg 37' 50.10"" N","99 deg 1' 55.49"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6931 (1).jpg,"8 deg 21' 22.19"" S","116 deg 4' 50.75"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0997.jpg,"13 deg 43' 24.92"" N","100 deg 32' 24.28"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1337.jpg,"7 deg 28' 5.35"" N","99 deg 5' 52.99"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8475.jpg,"45 deg 53' 7.82"" N","8 deg 32' 18.92"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3520.jpg,"51 deg 27' 22.63"" N","0 deg 18' 33.45"" W"
/Users/cassiebrooks/Desktop/pht/IMG_5151.jpg,"48 deg 49' 48.34"" N","2 deg 24' 56.94"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6470.jpg,"8 deg 30' 31.06"" S","115 deg 15' 51.58"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3508.jpg,"51 deg 30' 26.12"" N","0 deg 11' 41.31"" W"
/Users/cassiebrooks/Desktop/pht/IMG_2616.jpg,"47 deg 16' 22.93"" N","2 deg 25' 26.51"" W"
/Users/cassiebrooks/Desktop/pht/IMG_2170.jpg,"52 deg 22' 36.99"" N","4 deg 54' 17.28"" E"
/Users/cassiebrooks/Desktop/pht/IMG_4501.jpg,"48 deg 48' 19.29"" N","2 deg 25' 33.31"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0767.jpg,"48 deg 48' 18.91"" N","2 deg 25' 32.85"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1479.jpg,"7 deg 43' 17.68"" N","98 deg 47' 23.12"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6316.jpg,"8 deg 33' 1.29"" S","115 deg 15' 29.77"" E"
/Users/cassiebrooks/Desktop/pht/IMG_9025.jpg,"48 deg 48' 19.04"" N","2 deg 25' 31.48"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0773.jpg,"48 deg 48' 12.36"" N","2 deg 25' 37.17"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6302.jpg,"8 deg 33' 1.35"" S","115 deg 15' 30.21"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2164.jpg,"52 deg 22' 36.77"" N","4 deg 54' 16.95"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3835.m4v,-,-
/Users/cassiebrooks/Desktop/pht/IMG_4515.jpg,"48 deg 48' 19.50"" N","2 deg 25' 33.42"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2602.jpg,"47 deg 16' 22.89"" N","2 deg 25' 26.21"" W"
/Users/cassiebrooks/Desktop/pht/IMG_6464.jpg,"8 deg 30' 37.19"" S","115 deg 15' 50.21"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8449.jpg,"45 deg 55' 35.70"" N","8 deg 33' 40.22"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7949.jpg,"48 deg 48' 19.17"" N","2 deg 25' 33.51"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5186.jpg,"48 deg 48' 18.77"" N","2 deg 25' 31.07"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2831.jpg,"46 deg 12' 3.46"" N","6 deg 8' 52.96"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5838.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_3291.jpg,"48 deg 48' 22.59"" N","2 deg 6' 44.02"" E"
/Users/cassiebrooks/Desktop/pht/1C5769BC-ED53-4148-ACF1-7CF50512ED29.jpg,-,-
/Users/cassiebrooks/Desktop/pht/IMG_1486.jpg,"7 deg 43' 30.38"" N","98 deg 46' 39.23"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0940.jpg,"13 deg 44' 42.79"" N","100 deg 32' 25.13"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1492.jpg,"7 deg 43' 57.69"" N","98 deg 46' 21.00"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0954.jpg,"13 deg 44' 41.99"" N","100 deg 32' 24.50"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3285.jpg,"48 deg 48' 22.74"" N","2 deg 6' 44.85"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2825.jpg,"46 deg 12' 9.74"" N","6 deg 8' 55.67"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8021.m4v,"48 deg 48' 59.40"" N","2 deg 25' 11.28"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5804.jpg,"1 deg 16' 58.43"" N","103 deg 52' 0.72"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5810.jpg,"1 deg 16' 58.15"" N","103 deg 52' 1.44"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0968.jpg,"13 deg 44' 17.00"" N","100 deg 33' 35.50"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7961.jpg,"49 deg 6' 10.21"" N","2 deg 2' 20.64"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2819.jpg,"46 deg 22' 25.70"" N","6 deg 28' 44.08"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5806.jpg,"1 deg 16' 58.43"" N","103 deg 52' 0.72"" E"
/Users/cassiebrooks/Desktop/pht/IMG_7963.jpg,"49 deg 6' 10.14"" N","2 deg 2' 20.18"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8488.jpg,"45 deg 53' 13.66"" N","8 deg 32' 1.56"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5812.jpg,"1 deg 16' 58.05"" N","103 deg 52' 1.49"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0942.jpg,"13 deg 44' 42.79"" N","100 deg 32' 25.13"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1484.jpg,"7 deg 43' 30.31"" N","98 deg 46' 39.21"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3293.jpg,"48 deg 48' 22.60"" N","2 deg 6' 44.01"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2833.jpg,"46 deg 12' 5.66"" N","6 deg 8' 51.19"" E"
/Users/cassiebrooks/Desktop/pht/IMG_8023.m4v,"48 deg 48' 57.96"" N","2 deg 25' 11.28"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6499.jpg,"8 deg 33' 1.46"" S","115 deg 15' 29.88"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2827.jpg,"46 deg 12' 6.70"" N","6 deg 8' 51.71"" E"
/Users/cassiebrooks/Desktop/pht/IMG_5190.jpg,"48 deg 52' 47.47"" N","2 deg 17' 47.89"" E"
/Users/cassiebrooks/Desktop/pht/IMG_2199.jpg,"52 deg 21' 33.10"" N","4 deg 53' 2.36"" E"
/Users/cassiebrooks/Desktop/pht/IMG_3287.jpg,"48 deg 48' 22.74"" N","2 deg 6' 44.85"" E"
/Users/cassiebrooks/Desktop/pht/IMG_0956.jpg,"13 deg 44' 47.86"" N","100 deg 32' 25.73"" E"
/Users/cassiebrooks/Desktop/pht/IMG_1490.jpg,"7 deg 43' 46.04"" N","98 deg 46' 37.86"" E"
/Users/cassiebrooks/Desktop/pht/IMG_6314.jpg,"8 deg 33' 0.59"" S","115 deg 15' 30.18"" E"
/Users/cassiebrooks/Desktop/pht/3d1c3865-672f-4d18-be4b-54b7e94a4759.jpg,-,-
